S_ID,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,ID,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Telco
127,@Bell @Raptors @nana_sharron YES!! This would be INCREDIBLE! Thank you for the #contest #Bell #WeTheNorth #NBAFinals <U+0001F3C0><U+0001F996><U+0001F60D><U+0001F525><U+0001F1E8><U+0001F1E6>,FALSE,0,Bell,2019-06-06 00:20,FALSE,1136372383890260000,1136427684655980000,38807340,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mitro80,0,FALSE,FALSE,NA,NA,Bell
632,17:20:57-<U+0001F4E3> #LosAngeles #Montebello #Whittier #HuntingtonPark #Bell #SouthGate #Compton #Downey #California https://t.co/frUp8L0hJN,FALSE,0,NA,2019-06-06 00:30,FALSE,NA,1136430246645780000,NA,"<a href=""https://www.facebook.com/DLsistemas"" rel=""nofollow"">TweetAutomaticos</a>",ClassifiedsCal,0,FALSE,FALSE,NA,NA,Bell
125,Found these in Las Vegas - they are missing one - Ring for Chocolate - smile. These could be great fun or a real nu‡ https://t.co/DRaI9WKsXJ,FALSE,8,NA,2019-06-06 00:46,TRUE,NA,1136434030843490000,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",lovetravelingto,2,FALSE,FALSE,NA,NA,Bell
467,Enchanted rose; cake topper;Rose topper Elegant birthday topper; Beauty and the beast topper; Custom name;Custom nu‡ https://t.co/yjv6eAkz6R,FALSE,0,NA,2019-06-06 01:01,TRUE,NA,1136437990719390000,NA,"<a href=""http://www.etsy.com"" rel=""nofollow"">Etsy</a>",hourcustoms,0,FALSE,FALSE,NA,NA,Bell
121,Check out #Off-white #Bell Shape #Trumpet Skirt. #Ameynra Design. #Size M; #New #Handcrafted #Casual https://t.co/iRtmEuBCcl via @eBay,FALSE,1,NA,2019-06-06 01:21,FALSE,NA,1136443042087420000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MikeBugayev,2,FALSE,FALSE,NA,NA,Bell
627,@Bell_Support I'm trying to watch the game. What am I paying you guys for?? I have to now find other methods to wat‡ https://t.co/UQcSkTkLmx,FALSE,1,Bell_Support,2019-06-06 01:22,TRUE,NA,1136443171095890000,224651449,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JSNJAY,0,FALSE,FALSE,NA,NA,Bell
2000,@Bell @Raptors @savvmartin,FALSE,0,Bell,2019-06-06 02:13,FALSE,1136372383890260000,1136456152621990000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KierBoudreau,0,FALSE,FALSE,NA,NA,Bell
1999,@Bell @Raptors @monsandhu_,FALSE,1,Bell,2019-06-06 02:14,FALSE,1136372383890260000,1136456267197750000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",reena_mistryy,0,FALSE,FALSE,NA,NA,Bell
1998,@Bell @Raptors @CadyIppy,FALSE,0,Bell,2019-06-06 02:14,FALSE,1136372383890260000,1136456300722830000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joshtqyu,0,FALSE,FALSE,NA,NA,Bell
1997,@Bell @Raptors yes please! @Manabouttownn <U+0001F917>,FALSE,0,Bell,2019-06-06 02:15,FALSE,1136372383890260000,1136456631057820000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DEWlicious1,0,FALSE,FALSE,NA,NA,Bell
1996,RT @foreverlys: @Bell @Raptors I nominate @Paris__G; and let him take his daughter with him!,FALSE,0,NA,2019-06-06 02:16,FALSE,NA,1136456743100320000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Paris__G,1,TRUE,FALSE,NA,NA,Bell
1995,@Bell @Raptors ...us please! <U+0001F917> @RitaGeee,FALSE,0,Bell,2019-06-06 02:16,FALSE,1136372383890260000,1136456825753290000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DEWlicious1,0,FALSE,FALSE,NA,NA,Bell
1994,@Bell @Raptors @AshleeWiott  this would be rad to get to see an #NBAFinals game!!! Always dreamed of going!,FALSE,1,Bell,2019-06-06 02:16,FALSE,1136372383890260000,1136456838319410000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shainamcf,0,FALSE,FALSE,NA,NA,Bell
1993,@Bell @Raptors We∆d LOVE to be there! @LaLaDEWKnight <U+0001F60D><U+0001F3C0>,FALSE,0,Bell,2019-06-06 02:17,FALSE,1136372383890260000,1136457008650080000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DEWlicious1,0,FALSE,FALSE,NA,NA,Bell
1992,@Bell @Raptors @fuckmylifesir,FALSE,0,Bell,2019-06-06 02:17,FALSE,1136372383890260000,1136457062123230000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hailstones135,0,FALSE,FALSE,NA,NA,Bell
1991,@Bell @Raptors @hailstones135,FALSE,0,Bell,2019-06-06 02:18,FALSE,1136372383890260000,1136457177764360000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fuckmylifesir,0,FALSE,FALSE,NA,NA,Bell
1990,@Bell @Raptors . @LetsMACthis <U+0001F917><U+0001F3C0><U+0001F60D>,FALSE,0,Bell,2019-06-06 02:18,FALSE,1136372383890260000,1136457203102150000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DEWlicious1,1,FALSE,FALSE,NA,NA,Bell
1989,@Bell @Raptors @SelPiz22,FALSE,0,Bell,2019-06-06 02:18,FALSE,1136372383890260000,1136457205723650000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mariapizzuto,0,FALSE,FALSE,NA,NA,Bell
1988,@Bell @Raptors @Kassy_Arroba you know I∆m trying,FALSE,1,Bell,2019-06-06 02:18,FALSE,1136372383890260000,1136457327119330000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nateham00,0,FALSE,FALSE,NA,NA,Bell
1987,@Bell @Raptors @JoeMcGuinness7 <U+0001F996><U+0001F3C0> #WeTheNorth #NBAFinals LET∆S GO RAPTORS!,FALSE,1,Bell,2019-06-06 02:19,FALSE,1136372383890260000,1136457458837270000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_LaurenMoore13,1,FALSE,FALSE,NA,NA,Bell
1986,RT @_LaurenMoore13: @Bell @Raptors @JoeMcGuinness7 <U+0001F996><U+0001F3C0> #WeTheNorth #NBAFinals LET∆S GO RAPTORS!,FALSE,0,NA,2019-06-06 02:19,FALSE,NA,1136457511182240000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoeMcGuinness7,1,TRUE,FALSE,NA,NA,Bell
1985,@Bell @Raptors @ACHarris_  <U+0001F91D>,FALSE,1,Bell,2019-06-06 02:19,FALSE,1136372383890260000,1136457553989300000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Brenny_Bren,0,FALSE,FALSE,NA,NA,Bell
1984,@Bell @Raptors @ctiger001,FALSE,0,Bell,2019-06-06 02:19,FALSE,1136372383890260000,1136457564500230000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wordcloud27,0,FALSE,FALSE,NA,NA,Bell
1983,@Bell @Raptors @MerlyInnocent I want to go,FALSE,0,Bell,2019-06-06 02:19,FALSE,1136372383890260000,1136457584297330000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BMG0321,0,FALSE,FALSE,NA,NA,Bell
1982,@melo_ello_ @Bell @Raptors i'll do something embarrassing and funny but also family friendly and tasteful on the jumbotron!! PLEASE??!?!,FALSE,0,melo_ello_,2019-06-06 02:19,FALSE,1136448309646810000,1136457612411700000,70579026,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mmmegan,0,FALSE,FALSE,NA,NA,Bell
1980,@Bell @Raptors @DimitrinaStanc4,FALSE,1,Bell,2019-06-06 02:19,FALSE,1136372383890260000,1136457660033880000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",raptafan,0,FALSE,FALSE,NA,NA,Bell
1979,@Bell @Raptors Tagging @JR6JR6,FALSE,0,Bell,2019-06-06 02:20,FALSE,1136372383890260000,1136457689159090000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laurelwalzak,0,FALSE,FALSE,NA,NA,Bell
1978,@Bell @Raptors @erixkuboki,FALSE,0,Bell,2019-06-06 02:20,FALSE,1136372383890260000,1136457749955510000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emaanqaaazi,0,FALSE,FALSE,NA,NA,Bell
1977,@Bell @Raptors @Bazurke,FALSE,0,Bell,2019-06-06 02:20,FALSE,1136372383890260000,1136457793211440000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",burkie89,0,FALSE,FALSE,NA,NA,Bell
1976,@Bell @Raptors @RealVigilant,FALSE,0,Bell,2019-06-06 02:20,FALSE,1136372383890260000,1136457822324080000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ColinLGlover,0,FALSE,FALSE,NA,NA,Bell
1975,@Bell @Raptors @cornsoup88 #WeTheNorth #NBAFinals,FALSE,0,Bell,2019-06-06 02:20,FALSE,1136372383890260000,1136457879601500000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DocKohKoh,0,FALSE,FALSE,NA,NA,Bell
1974,@emaanqaaazi @Bell @Raptors AYE,FALSE,0,emaanqaaazi,2019-06-06 02:20,FALSE,1136457749955510000,1136457905824300000,891673829956878000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erixkuboki,0,FALSE,FALSE,NA,NA,Bell
1973,@Bell @Raptors I∆ts my husband birthday this will be the best birthday gift ever for him. Let∆s go @Raptors We The North <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F3C0><U+0001F3C0><U+0001F3C0>,FALSE,0,Bell,2019-06-06 02:20,FALSE,1136372383890260000,1136457921666190000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trixiefernande1,0,FALSE,FALSE,NA,NA,Bell
1972,@Bell @Raptors @habsrool,FALSE,0,Bell,2019-06-06 02:20,FALSE,1136372383890260000,1136457924472160000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lana_mack,0,FALSE,FALSE,NA,NA,Bell
1971,@Bell @Raptors @ArianneSoriano_,FALSE,0,Bell,2019-06-06 02:21,FALSE,1136372383890260000,1136458057481930000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shanaiikaaa,0,FALSE,FALSE,NA,NA,Bell
1970,@Bell @Raptors @Hodgy1414,FALSE,1,Bell,2019-06-06 02:21,FALSE,1136372383890260000,1136458067636350000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brevitup,0,FALSE,FALSE,NA,NA,Bell
1969,@Bell @Raptors @KVassilakos,FALSE,1,Bell,2019-06-06 02:21,FALSE,1136372383890260000,1136458134388690000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",danielle_ingram,0,FALSE,FALSE,NA,NA,Bell
1968,@Bell @Raptors @_kimmst,FALSE,1,Bell,2019-06-06 02:21,FALSE,1136372383890260000,1136458145516150000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sharonnguyeen,0,FALSE,FALSE,NA,NA,Bell
1967,@Bell @Raptors @e_sachdeva !!,FALSE,0,Bell,2019-06-06 02:22,FALSE,1136372383890260000,1136458193129880000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",soniagurdita,0,FALSE,FALSE,NA,NA,Bell
1966,@Bell @Raptors @shelba9,FALSE,0,Bell,2019-06-06 02:22,FALSE,1136372383890260000,1136458217565890000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jacq_carterXO,0,FALSE,FALSE,NA,NA,Bell
1965,@Bell @Raptors @naiyue_chen,FALSE,0,Bell,2019-06-06 02:22,FALSE,1136372383890260000,1136458248889020000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Linnkristy1,0,FALSE,FALSE,NA,NA,Bell
1964,@Bell @Raptors @malikprasad #wethenorth #RTZ,FALSE,0,Bell,2019-06-06 02:22,FALSE,1136372383890260000,1136458277624130000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Julieprasad,0,FALSE,FALSE,NA,NA,Bell
1963,@Bell @Raptors @pjduncan1019 <U+0001F64F>,FALSE,0,Bell,2019-06-06 02:22,FALSE,1136372383890260000,1136458282724390000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bratastic69,0,FALSE,FALSE,NA,NA,Bell
1962,@Bell @Raptors @mattdawson12 @amodaws this would be incredible <U+0001F996>,FALSE,1,Bell,2019-06-06 02:22,FALSE,1136372383890260000,1136458308771040000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lsdaws,0,FALSE,FALSE,NA,NA,Bell
1961,@Bell @Raptors Ummm the ultimate night of fun?! Let∆s go @snackspecialist !!,FALSE,1,Bell,2019-06-06 02:22,FALSE,1136372383890260000,1136458347459370000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stefiedrew,0,FALSE,FALSE,NA,NA,Bell
1960,@Bell @Raptors @justinchiarelli,FALSE,0,Bell,2019-06-06 02:23,FALSE,1136372383890260000,1136458540900650000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chiarelli_chris,0,FALSE,FALSE,NA,NA,Bell
1959,@Bell @Raptors @chef_eson,FALSE,0,Bell,2019-06-06 02:23,FALSE,1136372383890260000,1136458669913250000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",honey_eyed13,0,FALSE,FALSE,NA,NA,Bell
1957,@debbie_islam @Bell @Raptors Fersure,FALSE,2,debbie_islam,2019-06-06 02:24,FALSE,1136454056786970000,1136458765375550000,371379014,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",davidsislam,0,FALSE,FALSE,NA,NA,Bell
1956,@Bell @Raptors @LegitChampagne,FALSE,0,Bell,2019-06-06 02:25,FALSE,1136372383890260000,1136458949291580000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_MoeTibbs,0,FALSE,FALSE,NA,NA,Bell
1955,@Bell @Raptors @RyanBursey2,FALSE,0,Bell,2019-06-06 02:25,FALSE,1136372383890260000,1136458959269830000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",p_abinaa,0,FALSE,FALSE,NA,NA,Bell
1954,@Bell @Raptors @briannelong_,FALSE,0,Bell,2019-06-06 02:25,FALSE,1136372383890260000,1136459116220730000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chrriistina,0,FALSE,FALSE,NA,NA,Bell
1953,@Bell @Raptors @therealbertv Let's tear it up again and win some tickets. Let's go Raptors!!,FALSE,1,Bell,2019-06-06 02:26,FALSE,1136372383890260000,1136459191198110000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",McCormick_13,0,FALSE,FALSE,NA,NA,Bell
1952,@Bell @Raptors @biase99 <U+0001F929><U+0001F929><U+0001F929>,FALSE,0,Bell,2019-06-06 02:26,FALSE,1136372383890260000,1136459240858700000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leahhmoloney,0,FALSE,FALSE,NA,NA,Bell
1951,@Bell @Raptors I'll take @mcarolan1,FALSE,1,Bell,2019-06-06 02:26,FALSE,1136372383890260000,1136459255601640000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",radiospooner,0,FALSE,FALSE,NA,NA,Bell
1947,@Bell @Raptors @voic_of_illogic,FALSE,0,Bell,2019-06-06 02:27,FALSE,1136372383890260000,1136459644652720000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",szabolcs666,0,FALSE,FALSE,NA,NA,Bell
1946,@Bell @Raptors @kaatelynn__,FALSE,0,Bell,2019-06-06 02:27,FALSE,1136372383890260000,1136459667562000000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ryan_Marvin23,0,FALSE,FALSE,NA,NA,Bell
1945,@Bell @Raptors @brevitup.  Yeeessss. Let's gooooo!,FALSE,0,Bell,2019-06-06 02:28,FALSE,1136372383890260000,1136459816275180000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hodgy1414,0,FALSE,FALSE,NA,NA,Bell
1944,@Bell @Raptors @lxxi318,FALSE,0,Bell,2019-06-06 02:29,FALSE,1136372383890260000,1136459960777390000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mikemacaroni,0,FALSE,FALSE,NA,NA,Bell
1943,@Bell @Raptors @jbruyea25 TAG ME,FALSE,0,Bell,2019-06-06 02:29,FALSE,1136372383890260000,1136459997737600000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saraOHsantos,0,FALSE,FALSE,NA,NA,Bell
1942,@Bell @Raptors @wilfred_a,FALSE,1,Bell,2019-06-06 02:29,FALSE,1136372383890260000,1136460036690120000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_theeaaa,0,FALSE,FALSE,NA,NA,Bell
1941,@Bell @Raptors #WeTheNorth @MastracciAngela  perfect date night,FALSE,1,Bell,2019-06-06 02:29,FALSE,1136372383890260000,1136460054549450000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BlackbirdElijah,0,FALSE,FALSE,NA,NA,Bell
1940,RT @birdymag: @Bell @Raptors Fun? Did someone say fun? @yyz_bliss and I are the definition of fun! We hit up every tailgate; a different ou‡,FALSE,0,NA,2019-06-06 02:29,FALSE,NA,1136460105942290000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yyz_bliss,1,TRUE,FALSE,NA,NA,Bell
1939,@Bell @Raptors @bethlewwis,FALSE,0,Bell,2019-06-06 02:29,FALSE,1136372383890260000,1136460128318880000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",halle_safar,0,FALSE,FALSE,NA,NA,Bell
1938,@Bell @Raptors @_BlabberJabber_ Alisha?,FALSE,0,Bell,2019-06-06 02:30,FALSE,1136372383890260000,1136460209315040000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MavSayz,0,FALSE,FALSE,NA,NA,Bell
1937,@Bell @Raptors @XDProMusic,FALSE,1,Bell,2019-06-06 02:30,FALSE,1136372383890260000,1136460237383310000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BhalinderBedi,0,FALSE,FALSE,NA,NA,Bell
1936,@Bell @Raptors I∆m not giving up @dshackell! I∆m determined to find a way to get you to a playoff game! #WeTheNorth #WeTheWinners <U+0001F609>,FALSE,3,Bell,2019-06-06 02:30,FALSE,1136372383890260000,1136460343293760000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",debshackell,0,FALSE,FALSE,NA,NA,Bell
1935,@Bell @Raptors @noluckem,FALSE,1,Bell,2019-06-06 02:30,FALSE,1136372383890260000,1136460401615480000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaydematis,0,FALSE,FALSE,NA,NA,Bell
1934,@Bell @Raptors @JasmitSM_,FALSE,0,Bell,2019-06-06 02:31,FALSE,1136372383890260000,1136460449816430000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Prrislick,0,FALSE,FALSE,NA,NA,Bell
1933,@Bell @Raptors @alliesteffler,FALSE,0,Bell,2019-06-06 02:31,FALSE,1136372383890260000,1136460473023520000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_nicholasbaxter,0,FALSE,FALSE,NA,NA,Bell
1932,@Bell @Raptors @uwusunny,FALSE,0,Bell,2019-06-06 02:31,FALSE,1136372383890260000,1136460535199930000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RWMoy,0,FALSE,FALSE,NA,NA,Bell
1931,@Bell @Raptors @MarianaUrrutiaa,FALSE,0,Bell,2019-06-06 02:31,FALSE,1136372383890260000,1136460691483830000,38807340,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alylluz,0,FALSE,FALSE,NA,NA,Bell
1930,@Bell @Raptors @earther_the deserves it.,FALSE,0,Bell,2019-06-06 02:31,FALSE,1136372383890260000,1136460696378650000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",earther_the,0,FALSE,FALSE,NA,NA,Bell
1929,@Bell @Raptors @suveethanr,FALSE,1,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460728628630000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_rabinaa,0,FALSE,FALSE,NA,NA,Bell
1928,@Bell @Raptors @HandsomeAssSpic,FALSE,0,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460753425220000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WRLD1DR,0,FALSE,FALSE,NA,NA,Bell
1927,@Bell @Raptors @_theeaaa,FALSE,1,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460763240060000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wilfred_a,0,FALSE,FALSE,NA,NA,Bell
1926,@foreverlys @Paris__G @Bell @Raptors I second this motion!!!!!,FALSE,2,foreverlys,2019-06-06 02:32,FALSE,1136456047311420000,1136460779052510000,78978640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LeafsLostSoul,0,FALSE,FALSE,NA,NA,Bell
1925,@Bell @Raptors Omg @airrick9 I would cry<U+0001F62D><U+0001F49B> Best birthday gift???<U+0001F973><U+0001F996><U+0001F3C0><U+0001F1E8><U+0001F1E6> #WeTheNorth #Raptors https://t.co/ORoDpPpDqC,FALSE,1,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460791912290000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JuliaTorontoFan,0,FALSE,FALSE,NA,NA,Bell
1924,@Bell @Raptors @kegamusha imagine we won tickets from Bell <U+0001F62D><U+0001F602>,FALSE,0,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460804155490000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sasha_cresswell,0,FALSE,FALSE,NA,NA,Bell
1923,@Bell @Raptors @alylluz,FALSE,0,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460847709110000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarianaUrrutiaa,0,FALSE,FALSE,NA,NA,Bell
1922,@Bell @Raptors Wouldn't this be a nice treat.  @SheridanFortune  #WeTheNorth #NBAFinals <U+0001F3C0><U+0001F996><U+0001F60D><U+0001F525><U+0001F1E8><U+0001F1E6>,FALSE,1,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460865891380000,38807340,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DaveDRanged,0,FALSE,FALSE,NA,NA,Bell
1921,@Bell @Raptors @alyssuhlouise,FALSE,0,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460884820320000,38807340,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarianaUrrutiaa,0,FALSE,FALSE,NA,NA,Bell
1920,@Bell @Raptors @carlobaptiista <U+0001F3C0>,FALSE,0,Bell,2019-06-06 02:32,FALSE,1136372383890260000,1136460911236040000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pizzasslice,0,FALSE,FALSE,NA,NA,Bell
1919,@Bell @Raptors @kgatchaliaan <U+0001F61B>,FALSE,0,Bell,2019-06-06 02:33,FALSE,1136372383890260000,1136460964587580000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pizzasslice,0,FALSE,FALSE,NA,NA,Bell
1917,@Bell @Raptors @andrreeya <U+0001F629>,FALSE,1,Bell,2019-06-06 02:33,FALSE,1136372383890260000,1136461011005980000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pizzasslice,0,FALSE,FALSE,NA,NA,Bell
1916,@pizzasslice @Bell @Raptors Bruh I really hope we get them <U+0001F62D><U+0001F91E><U+0001F3FD>,FALSE,0,pizzasslice,2019-06-06 02:33,FALSE,1136461011005980000,1136461118472370000,1398576829,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andrreeya,0,FALSE,FALSE,NA,NA,Bell
1914,@LeafsLostSoul @Paris__G @Bell @Raptors Just paying it forward to two huge and loyal Raptor fans! <U+0001F44D><U+0001F3FB>,FALSE,2,LeafsLostSoul,2019-06-06 02:33,FALSE,1136460779052510000,1136461173325530000,2290529227,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",foreverlys,0,FALSE,FALSE,NA,NA,Bell
1910,@jay_bis1 @Bell @Raptors would be the perfect gift and a dream come true! #WeTheNorth #Always #NBAFinals,FALSE,0,jay_bis1,2019-06-06 02:34,FALSE,1136454959686440000,1136461279864990000,928823467,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",QueenBi25,0,FALSE,FALSE,NA,NA,Bell
1909,@Bell @Raptors @dorianlogan <U+0001F64B><U+200D><U+2640><U+FE0F>,FALSE,1,Bell,2019-06-06 02:34,FALSE,1136372383890260000,1136461288429830000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SylvietheBunnyT,0,FALSE,FALSE,NA,NA,Bell
1908,@Bell @Raptors @steelheadsfan78 #WeTheNorth <U+0001F3C0><U+0001F996>#NBAFinals,FALSE,1,Bell,2019-06-06 02:34,FALSE,1136372383890260000,1136461399599860000,38807340,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brian_game,0,FALSE,FALSE,NA,NA,Bell
